building_id,sensor_id,timestamp,total_kwh,hvac_kwh,lighting_kwh,plug_load_kwh,other_kwh,outdoor_temp_c,occupancy_count
BLD-HQ-01,MAIN-METER-01,2025-10-22 02:15:00,203.86,85.11,42.35,52.46,30.62,2.8,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 02:30:00,203.08,83.26,40.39,50.77,29.64,3.05,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 02:45:00,202.3,85.21,41.58,51.56,29.99,3.3,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 03:00:00,201.51,83.45,41.05,51.39,29.77,3.55,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 03:15:00,200.73,79.13,39.32,51.04,29.45,3.8,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 03:30:00,200.08,81.56,42.46,48.07,30.18,3.92,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 03:45:00,199.42,79.36,41.61,48.83,29.48,4.05,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 04:00:00,198.77,83.01,42.57,47.59,31.41,4.18,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 04:15:00,198.12,79.67,38.65,47.1,29.65,4.3,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 04:30:00,197.98,80.48,37.75,48.09,29.04,4.32,1
BLD-HQ-01,MAIN-METER-01,2025-10-22 04:45:00,197.84,77.97,38.65,49.02,30.94,4.35,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 05:00:00,197.69,80.98,38.03,48.59,29.29,4.38,1
BLD-HQ-01,MAIN-METER-01,2025-10-22 05:15:00,197.55,79.79,40.79,46.65,29.92,4.4,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 05:30:00,197.97,75.76,38.83,48.69,29.98,3.92,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 05:45:00,198.39,80.29,40.92,48.2,29.02,3.45,4
BLD-HQ-01,MAIN-METER-01,2025-10-22 06:00:00,198.81,81.81,38.81,49.69,30.2,2.98,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 06:15:00,199.23,81.78,39.27,49.7,29.56,2.5,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 06:30:00,200.35,81.96,38.96,51.57,29.65,2.42,8
BLD-HQ-01,MAIN-METER-01,2025-10-22 06:45:00,201.46,76.6,39.52,48.89,31.63,2.35,9
BLD-HQ-01,MAIN-METER-01,2025-10-22 07:00:00,202.58,77.17,38.07,50.6,31.33,2.28,8
BLD-HQ-01,MAIN-METER-01,2025-10-22 07:15:00,203.7,81.91,39.98,51.62,30.33,2.2,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 07:30:00,205.34,80.33,41.65,50.91,30.24,2.03,8
BLD-HQ-01,MAIN-METER-01,2025-10-22 07:45:00,206.97,80.62,39.34,52.09,30.54,1.85,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 08:00:00,208.61,84.95,42.3,49.83,31.1,1.68,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 08:15:00,210.24,83.1,41.91,52.84,32.3,1.5,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 08:30:00,213.46,81.23,42.35,49.84,31.86,1.45,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 08:45:00,216.67,85.21,43.9,55.99,32.3,1.4,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 09:00:00,219.89,89.43,45.33,58.89,33.83,1.35,8
BLD-HQ-01,MAIN-METER-01,2025-10-22 09:15:00,223.11,90.84,44.65,56.43,31.0,1.3,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 09:30:00,223.23,89.56,44.18,56.47,32.88,1.3,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 09:45:00,223.35,88.6,43.76,56.65,36.4,1.3,6
BLD-HQ-01,MAIN-METER-01,2025-10-22 10:00:00,223.47,88.85,42.97,55.37,32.4,1.3,5
BLD-HQ-01,MAIN-METER-01,2025-10-22 10:15:00,223.59,88.43,43.73,56.38,33.32,1.3,4
BLD-HQ-01,MAIN-METER-01,2025-10-22 10:30:00,222.24,93.11,44.13,55.18,33.89,1.27,2
BLD-HQ-01,MAIN-METER-01,2025-10-22 10:45:00,220.89,90.14,41.34,58.87,32.74,1.25,3
BLD-HQ-01,MAIN-METER-01,2025-10-22 11:00:00,219.55,90.71,43.64,54.02,33.14,1.23,6
BLD-HQ-01,MAIN-METER-01,2025-10-22 11:15:00,218.2,88.67,44.65,53.43,33.28,1.2,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 11:30:00,215.95,85.76,41.69,52.78,31.16,1.15,6
BLD-HQ-01,MAIN-METER-01,2025-10-22 11:45:00,213.69,86.09,44.15,52.55,30.05,1.1,6
BLD-HQ-01,MAIN-METER-01,2025-10-22 12:00:00,211.44,83.05,43.16,51.73,30.93,1.05,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 12:15:00,209.19,81.83,41.78,50.54,30.92,1.0,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 12:30:00,206.03,85.2,44.62,51.8,30.45,1.0,6
BLD-HQ-01,MAIN-METER-01,2025-10-22 12:45:00,202.87,81.21,39.7,48.95,30.06,1.0,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 13:00:00,199.71,81.77,41.45,49.0,30.11,1.0,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 13:15:00,196.55,78.9,37.5,48.51,31.1,1.0,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 13:30:00,193.3,75.26,37.53,49.05,30.02,0.95,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 13:45:00,190.06,79.25,37.14,45.64,29.87,0.9,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 14:00:00,186.81,73.5,38.83,47.89,27.55,0.85,8
BLD-HQ-01,MAIN-METER-01,2025-10-22 14:15:00,183.57,70.43,36.23,46.11,28.45,0.8,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 14:30:00,180.53,74.13,34.9,41.62,27.3,0.75,9
BLD-HQ-01,MAIN-METER-01,2025-10-22 14:45:00,177.48,72.9,36.04,47.44,27.71,0.7,8
BLD-HQ-01,MAIN-METER-01,2025-10-22 15:00:00,174.44,62.6,34.67,43.03,27.39,0.65,7
BLD-HQ-01,MAIN-METER-01,2025-10-22 15:15:00,171.4,67.79,35.69,43.16,26.22,0.6,4
BLD-HQ-01,MAIN-METER-01,2025-10-22 15:30:00,169.35,66.98,33.08,43.01,25.37,0.57,3
BLD-HQ-01,MAIN-METER-01,2025-10-22 15:45:00,167.3,68.24,32.35,42.21,24.42,0.55,3
BLD-HQ-01,MAIN-METER-01,2025-10-22 16:00:00,165.25,66.27,33.18,40.78,23.42,0.52,2
BLD-HQ-01,MAIN-METER-01,2025-10-22 16:15:00,163.2,66.13,33.95,42.31,24.34,0.5,2
BLD-HQ-01,MAIN-METER-01,2025-10-22 16:30:00,162.14,64.34,32.29,40.86,23.82,0.48,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 16:45:00,161.07,63.54,31.08,42.05,23.74,0.45,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 17:00:00,160.0,66.18,33.4,41.08,23.69,0.43,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 17:15:00,158.93,60.82,31.71,38.8,23.75,0.4,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 17:30:00,158.24,62.78,33.02,40.82,23.35,0.43,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 17:45:00,157.55,63.4,31.43,39.3,24.63,0.45,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 18:00:00,156.86,62.07,31.99,38.15,23.28,0.48,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 18:15:00,156.17,62.22,31.33,40.64,23.37,0.5,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 18:30:00,156.01,62.99,31.22,39.12,22.1,0.52,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 18:45:00,155.84,58.07,32.38,37.97,24.04,0.55,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 19:00:00,155.67,64.12,29.45,40.53,24.51,0.57,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 19:15:00,155.51,64.46,31.29,39.84,22.8,0.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 19:30:00,156.34,63.43,31.96,39.18,22.68,0.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 19:45:00,157.18,64.55,30.21,38.72,24.43,0.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 20:00:00,158.01,64.36,31.36,38.6,23.52,0.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 20:15:00,158.84,62.8,31.52,42.06,23.33,0.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 20:30:00,160.63,63.62,33.18,41.5,24.21,0.62,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 20:45:00,162.41,63.81,31.5,41.11,24.38,0.65,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 21:00:00,164.19,64.97,32.71,42.85,24.01,0.68,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 21:15:00,165.98,65.57,33.8,42.7,25.59,0.7,1
BLD-HQ-01,MAIN-METER-01,2025-10-22 21:30:00,168.49,65.83,33.65,41.28,25.84,0.72,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 21:45:00,171.0,64.55,35.5,40.99,24.88,0.75,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 22:00:00,173.5,66.12,35.91,44.69,25.11,0.78,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 22:15:00,176.01,67.36,34.69,43.75,26.86,0.8,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 22:30:00,179.02,68.74,34.12,44.19,27.99,0.98,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 22:45:00,182.02,74.78,36.45,45.27,27.79,1.15,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 23:00:00,185.03,75.0,37.09,46.55,26.21,1.32,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 23:15:00,188.03,72.19,37.63,47.44,29.44,1.5,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 23:30:00,191.17,76.34,39.38,45.23,28.07,1.75,0
BLD-HQ-01,MAIN-METER-01,2025-10-22 23:45:00,194.3,80.55,39.15,46.89,29.52,2.0,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 00:00:00,197.44,80.67,39.47,49.6,27.85,2.25,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 00:15:00,200.57,77.0,39.52,49.69,29.49,2.5,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 00:30:00,202.87,82.1,40.02,50.49,31.92,2.68,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 00:45:00,205.17,78.14,39.57,50.08,29.89,2.85,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 01:00:00,207.46,82.88,42.43,52.78,30.67,3.03,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 01:15:00,209.76,82.87,42.8,51.26,32.75,3.2,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 01:30:00,211.36,83.04,40.67,54.86,31.3,3.3,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 01:45:00,212.96,84.69,41.15,53.88,32.44,3.4,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 02:00:00,214.56,84.36,42.16,55.3,32.14,3.5,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 02:15:00,216.16,89.66,42.12,51.32,31.25,3.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 02:30:00,217.02,87.44,43.68,54.79,32.04,3.68,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 02:45:00,217.87,86.39,42.47,54.0,32.39,3.75,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 03:00:00,218.73,89.42,41.42,53.02,32.39,3.82,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 03:15:00,219.58,91.41,44.42,54.5,32.57,3.9,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 03:30:00,219.8,89.18,45.48,53.43,30.69,3.98,1
BLD-HQ-01,MAIN-METER-01,2025-10-23 03:45:00,220.01,89.36,43.93,54.74,32.31,4.05,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 04:00:00,220.22,92.7,45.07,54.29,31.71,4.12,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 04:15:00,220.44,86.62,44.1,52.12,33.03,4.2,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 04:30:00,220.5,83.44,42.31,55.91,32.82,4.15,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 04:45:00,220.56,86.03,43.39,54.11,33.25,4.1,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 05:00:00,220.62,89.89,43.54,55.26,33.18,4.05,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 05:15:00,220.68,92.18,46.5,55.06,33.78,4.0,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 05:30:00,220.96,84.77,45.26,58.87,32.39,4.03,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 05:45:00,221.23,89.08,44.94,53.07,34.14,4.05,3
BLD-HQ-01,MAIN-METER-01,2025-10-23 06:00:00,221.51,90.78,47.37,55.58,34.59,4.07,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 06:15:00,221.78,91.18,46.97,54.56,34.91,4.1,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 06:30:00,223.02,87.98,44.52,54.12,32.02,4.05,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 06:45:00,224.25,85.49,43.81,54.87,33.34,4.0,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 07:00:00,225.49,90.33,44.58,56.11,33.03,3.95,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 07:15:00,226.73,88.42,46.24,58.31,34.96,3.9,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 07:30:00,228.71,96.34,45.67,57.79,35.01,3.8,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 07:45:00,230.69,90.84,43.6,58.78,34.89,3.7,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 08:00:00,232.67,90.79,46.11,59.54,35.31,3.6,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 08:15:00,234.65,93.83,47.85,56.73,34.74,3.5,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 08:30:00,236.43,90.31,44.64,60.89,36.46,3.48,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 08:45:00,238.2,96.45,48.18,60.46,35.13,3.45,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 09:00:00,239.98,93.18,48.22,58.63,34.56,3.42,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 09:15:00,241.76,94.08,47.8,62.03,36.11,3.4,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 09:30:00,241.09,94.37,48.16,60.04,34.58,3.28,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 09:45:00,240.42,96.59,50.78,59.0,36.29,3.15,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 10:00:00,239.75,96.32,45.22,59.1,37.47,3.02,6
BLD-HQ-01,MAIN-METER-01,2025-10-23 10:15:00,239.08,95.77,45.76,61.29,36.89,2.9,5
BLD-HQ-01,MAIN-METER-01,2025-10-23 10:30:00,237.21,89.36,47.56,60.49,33.95,2.72,2
BLD-HQ-01,MAIN-METER-01,2025-10-23 10:45:00,235.34,88.41,47.45,56.7,35.7,2.55,2
BLD-HQ-01,MAIN-METER-01,2025-10-23 11:00:00,233.47,92.53,47.58,59.82,35.13,2.38,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 11:15:00,231.6,94.16,44.3,56.39,34.86,2.2,6
BLD-HQ-01,MAIN-METER-01,2025-10-23 11:30:00,228.31,91.38,45.23,56.93,34.81,2.12,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 11:45:00,225.02,84.82,48.1,55.64,33.12,2.05,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 12:00:00,221.73,91.16,44.56,56.56,33.23,1.98,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 12:15:00,218.45,82.31,44.01,54.17,31.94,1.9,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 12:30:00,214.51,83.82,42.38,53.76,32.2,1.78,6
BLD-HQ-01,MAIN-METER-01,2025-10-23 12:45:00,210.57,82.83,41.56,54.4,30.76,1.65,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 13:00:00,206.63,83.01,43.74,50.28,31.1,1.52,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 13:15:00,202.69,77.08,41.82,51.66,29.81,1.4,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 13:30:00,198.69,80.66,39.68,52.32,30.64,1.25,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 13:45:00,194.68,76.37,38.17,48.86,29.06,1.1,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 14:00:00,190.68,73.33,40.76,45.65,28.43,0.95,8
BLD-HQ-01,MAIN-METER-01,2025-10-23 14:15:00,186.67,73.24,37.41,47.37,28.54,0.8,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 14:30:00,183.62,77.07,37.7,44.92,26.45,0.62,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 14:45:00,180.57,72.74,36.71,47.01,28.7,0.45,7
BLD-HQ-01,MAIN-METER-01,2025-10-23 15:00:00,177.51,70.33,34.42,46.41,25.18,0.28,6
BLD-HQ-01,MAIN-METER-01,2025-10-23 15:15:00,174.46,70.68,35.87,44.4,27.07,0.1,4
BLD-HQ-01,MAIN-METER-01,2025-10-23 15:30:00,172.72,69.37,32.06,42.24,26.26,-0.18,2
BLD-HQ-01,MAIN-METER-01,2025-10-23 15:45:00,170.98,67.88,34.12,42.44,26.06,-0.45,3
BLD-HQ-01,MAIN-METER-01,2025-10-23 16:00:00,169.24,70.58,32.67,42.06,25.72,-0.73,2
BLD-HQ-01,MAIN-METER-01,2025-10-23 16:15:00,167.5,68.57,33.54,40.4,25.93,-1.0,1
BLD-HQ-01,MAIN-METER-01,2025-10-23 16:30:00,166.74,67.14,34.19,39.77,25.9,-1.3,1
BLD-HQ-01,MAIN-METER-01,2025-10-23 16:45:00,165.98,66.16,34.15,42.51,25.49,-1.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 17:00:00,165.22,65.5,34.89,41.52,25.91,-1.9,1
BLD-HQ-01,MAIN-METER-01,2025-10-23 17:15:00,164.46,66.82,32.8,40.55,23.09,-2.2,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 17:30:00,164.57,67.25,34.25,40.05,23.56,-2.53,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 17:45:00,164.67,66.6,34.58,38.85,24.93,-2.85,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 18:00:00,164.77,67.19,32.07,40.85,24.32,-3.18,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 18:15:00,164.88,64.02,33.0,42.09,24.82,-3.5,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 18:30:00,166.57,70.35,31.72,43.63,23.22,-3.7,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 18:45:00,168.26,66.25,33.02,41.71,26.51,-3.9,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 19:00:00,169.94,68.9,34.96,42.27,24.92,-4.1,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 19:15:00,171.63,65.39,34.61,42.81,24.57,-4.3,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 19:30:00,176.15,71.77,36.22,47.27,26.02,-4.5,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 19:45:00,180.66,71.09,37.56,45.59,26.59,-4.7,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 20:00:00,185.17,77.2,37.94,46.86,28.27,-4.9,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 20:15:00,189.69,75.59,37.55,44.58,28.25,-5.1,1
BLD-HQ-01,MAIN-METER-01,2025-10-23 20:30:00,197.63,81.55,38.38,47.59,28.77,-5.02,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 20:45:00,205.57,80.64,40.18,50.88,29.76,-4.95,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 21:00:00,213.51,86.16,44.35,51.34,32.56,-4.88,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 21:15:00,221.45,92.41,45.72,54.11,32.69,-4.8,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 21:30:00,226.65,92.84,44.96,58.22,34.84,-4.68,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 21:45:00,231.85,93.97,46.52,59.01,35.89,-4.55,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 22:00:00,237.05,93.57,48.89,62.12,35.83,-4.42,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 22:15:00,242.25,99.02,47.96,61.95,36.25,-4.3,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 22:30:00,242.7,100.4,49.59,55.15,36.73,-3.97,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 22:45:00,243.16,97.87,48.4,60.57,36.79,-3.65,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 23:00:00,243.61,95.3,48.81,61.06,36.46,-3.32,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 23:15:00,244.06,100.38,48.87,63.08,38.3,-3.0,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 23:30:00,243.96,97.53,48.13,60.27,35.98,-2.75,0
BLD-HQ-01,MAIN-METER-01,2025-10-23 23:45:00,243.86,95.21,49.4,60.75,36.17,-2.5,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 00:00:00,243.76,94.34,49.7,61.07,36.21,-2.25,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 00:15:00,243.66,97.59,47.75,61.87,37.57,-2.0,1
BLD-HQ-01,MAIN-METER-01,2025-10-24 00:30:00,243.28,99.08,47.14,56.91,36.98,-1.7,1
BLD-HQ-01,MAIN-METER-01,2025-10-24 00:45:00,242.91,100.67,48.42,59.23,36.99,-1.4,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 01:00:00,242.53,99.38,45.82,57.85,38.54,-1.1,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 01:15:00,242.16,98.88,48.12,58.63,35.08,-0.8,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 01:30:00,240.71,99.54,48.17,56.91,37.41,-0.38,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 01:45:00,239.27,91.22,50.07,61.3,37.08,0.05,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 02:00:00,237.82,95.8,47.89,57.77,34.4,0.48,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 02:15:00,236.38,94.68,46.15,57.68,35.45,0.9,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 02:30:00,235.14,94.41,48.82,63.12,35.67,1.08,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 02:45:00,233.9,95.34,46.49,57.76,35.46,1.25,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 03:00:00,232.66,100.15,47.71,58.57,35.99,1.42,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 03:15:00,231.41,91.72,46.68,58.46,32.27,1.6,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 03:30:00,231.02,89.92,44.64,60.56,34.73,1.98,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 03:45:00,230.63,89.45,44.41,55.7,34.43,2.35,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 04:00:00,230.24,92.26,45.36,54.79,34.35,2.72,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 04:15:00,229.85,90.83,48.46,57.85,34.18,3.1,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 04:30:00,229.18,94.54,45.27,59.11,33.79,3.42,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 04:45:00,228.52,87.58,43.31,55.55,34.84,3.75,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 05:00:00,227.86,92.85,48.15,55.64,32.78,4.08,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 05:15:00,227.2,90.97,44.17,56.77,32.17,4.4,0
BLD-HQ-01,MAIN-METER-01,2025-10-24 05:30:00,227.33,92.8,48.71,56.78,32.67,4.5,1
BLD-HQ-01,MAIN-METER-01,2025-10-24 05:45:00,227.47,89.51,46.38,60.41,33.38,4.6,3
BLD-HQ-01,MAIN-METER-01,2025-10-24 06:00:00,227.6,91.45,44.84,56.71,33.38,4.7,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 06:15:00,227.74,94.66,47.9,51.6,36.01,4.8,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 06:30:00,228.92,89.15,47.14,58.84,33.53,4.8,8
BLD-HQ-01,MAIN-METER-01,2025-10-24 06:45:00,230.1,91.89,47.19,55.18,33.72,4.8,8
BLD-HQ-01,MAIN-METER-01,2025-10-24 07:00:00,231.29,95.49,47.17,57.97,33.27,4.8,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 07:15:00,232.47,89.48,48.01,59.01,33.22,4.8,8
BLD-HQ-01,MAIN-METER-01,2025-10-24 07:30:00,234.96,94.73,47.99,58.43,33.37,4.7,8
BLD-HQ-01,MAIN-METER-01,2025-10-24 07:45:00,237.45,97.76,46.66,60.95,35.29,4.6,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 08:00:00,239.94,94.03,51.09,59.51,34.74,4.5,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 08:15:00,242.43,92.9,48.84,59.72,34.98,4.4,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 08:30:00,246.47,98.57,47.38,64.63,37.73,4.28,8
BLD-HQ-01,MAIN-METER-01,2025-10-24 08:45:00,250.51,101.49,47.48,59.96,37.79,4.15,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 09:00:00,254.55,105.16,51.4,65.25,39.84,4.03,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 09:15:00,258.59,106.94,52.44,66.37,39.49,3.9,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 09:30:00,259.23,103.31,50.86,65.79,37.29,3.7,8
BLD-HQ-01,MAIN-METER-01,2025-10-24 09:45:00,259.87,106.93,51.25,66.75,38.05,3.5,6
BLD-HQ-01,MAIN-METER-01,2025-10-24 10:00:00,260.5,101.42,49.39,66.23,38.68,3.3,6
BLD-HQ-01,MAIN-METER-01,2025-10-24 10:15:00,261.14,102.49,53.03,64.61,38.85,3.1,6
BLD-HQ-01,MAIN-METER-01,2025-10-24 10:30:00,259.42,100.97,54.5,67.44,40.11,3.08,2
BLD-HQ-01,MAIN-METER-01,2025-10-24 10:45:00,257.7,96.17,54.89,66.31,37.95,3.05,3
BLD-HQ-01,MAIN-METER-01,2025-10-24 11:00:00,255.98,105.03,50.94,64.78,36.79,3.02,6
BLD-HQ-01,MAIN-METER-01,2025-10-24 11:15:00,254.26,99.7,49.6,62.09,39.37,3.0,6
BLD-HQ-01,MAIN-METER-01,2025-10-24 11:30:00,250.66,103.53,50.31,65.42,35.32,2.68,8
BLD-HQ-01,MAIN-METER-01,2025-10-24 11:45:00,247.06,102.83,47.06,60.55,36.26,2.35,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 12:00:00,243.46,100.38,48.96,59.2,38.05,2.02,6
BLD-HQ-01,MAIN-METER-01,2025-10-24 12:15:00,239.85,96.53,50.61,60.93,35.73,1.7,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 12:30:00,234.7,94.75,47.39,56.72,36.52,1.38,7
BLD-HQ-01,MAIN-METER-01,2025-10-24 12:45:00,229.54,90.53,45.97,59.88,32.75,1.05,7
