event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0001913,AP-01,Main Entrance,ZN-06,low,EMP-0065,2026-07-07 09:52:49,True,False,
EVT-0024504,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0034,2026-07-07 09:52:53,True,False,
EVT-0001909,AP-01,Main Entrance,ZN-06,low,EMP-0160,2026-07-07 09:53:00,True,False,
EVT-0082624,AP-07,Emergency Exit - East,,medium,EMP-0203,2026-07-07 09:53:52,True,False,
EVT-0001917,AP-01,Main Entrance,ZN-06,low,EMP-0065,2026-07-07 09:55:18,True,False,
EVT-0047303,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0148,2026-07-07 09:55:29,True,False,
EVT-0001915,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-07-07 09:55:58,True,False,
EVT-0047301,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0188,2026-07-07 09:56:20,True,False,
EVT-0001914,AP-01,Main Entrance,ZN-06,low,EMP-0024,2026-07-07 09:57:02,True,False,
EVT-0076410,AP-06,Loading Dock,,medium,EMP-0018,2026-07-07 09:57:55,True,False,
EVT-0024507,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0041,2026-07-07 09:58:00,True,False,
EVT-0076411,AP-06,Loading Dock,,medium,EMP-0132,2026-07-07 09:58:03,True,False,
EVT-0024506,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0089,2026-07-07 09:58:40,True,False,
EVT-0024508,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0083,2026-07-07 09:59:31,True,False,
EVT-0047302,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0032,2026-07-07 09:59:39,True,False,
EVT-0001916,AP-01,Main Entrance,ZN-06,low,EMP-0132,2026-07-07 09:59:45,True,False,
EVT-0082625,AP-07,Emergency Exit - East,,medium,EMP-0208,2026-07-07 09:59:48,True,False,
EVT-0047304,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0053,2026-07-07 09:59:58,True,False,
EVT-0001920,AP-01,Main Entrance,ZN-06,low,EMP-0020,2026-07-07 10:00:17,True,False,
EVT-0068304,AP-04,Server Room Door,ZN-07,high,EMP-0128,2026-07-07 10:00:53,False,True,unauthorized_restricted_zone_access
EVT-0069969,AP-05,Executive Wing Door,ZN-08,medium,EMP-0152,2026-07-07 10:00:58,True,False,
EVT-0001921,AP-01,Main Entrance,ZN-06,low,EMP-0087,2026-07-07 10:00:59,True,False,
EVT-0082626,AP-07,Emergency Exit - East,,medium,EMP-0051,2026-07-07 10:01:11,True,False,
EVT-0024510,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0065,2026-07-07 10:01:11,True,False,
EVT-0047307,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0052,2026-07-07 10:01:59,True,False,
EVT-0076412,AP-06,Loading Dock,,medium,EMP-0038,2026-07-07 10:02:09,True,False,
EVT-0024512,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0085,2026-07-07 10:02:34,True,False,
EVT-0047305,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0044,2026-07-07 10:02:54,True,False,
EVT-0047306,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0087,2026-07-07 10:03:08,True,False,
EVT-0024509,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0146,2026-07-07 10:03:30,True,False,
EVT-0024511,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0078,2026-07-07 10:04:12,True,False,
EVT-0001919,AP-01,Main Entrance,ZN-06,low,EMP-0108,2026-07-07 10:04:25,True,False,
EVT-0001918,AP-01,Main Entrance,ZN-06,low,EMP-0100,2026-07-07 10:04:35,True,False,
EVT-0076413,AP-06,Loading Dock,,medium,EMP-0194,2026-07-07 10:05:06,True,False,
EVT-0082627,AP-07,Emergency Exit - East,,medium,EMP-0162,2026-07-07 10:06:13,True,False,
EVT-0047309,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0139,2026-07-07 10:07:18,True,False,
EVT-0047308,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0023,2026-07-07 10:07:19,True,False,
EVT-0047311,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0016,2026-07-07 10:07:54,True,False,
EVT-0024513,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0041,2026-07-07 10:08:16,True,False,
EVT-0047310,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0160,2026-07-07 10:09:42,True,False,
EVT-0001922,AP-01,Main Entrance,ZN-06,low,EMP-0010,2026-07-07 10:10:06,True,False,
EVT-0024515,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0079,2026-07-07 10:10:37,True,False,
EVT-0024521,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0110,2026-07-07 10:10:38,True,False,
EVT-0024520,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0099,2026-07-07 10:10:38,True,False,
EVT-0024519,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0058,2026-07-07 10:11:12,True,False,
EVT-0047312,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0024,2026-07-07 10:11:14,True,False,
EVT-0069970,AP-05,Executive Wing Door,ZN-08,medium,EMP-0178,2026-07-07 10:11:15,True,False,
EVT-0024517,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0050,2026-07-07 10:11:23,True,False,
EVT-0001923,AP-01,Main Entrance,ZN-06,low,EMP-0009,2026-07-07 10:11:48,True,False,
EVT-0047314,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0114,2026-07-07 10:11:57,True,False,
EVT-0082629,AP-07,Emergency Exit - East,,medium,EMP-0020,2026-07-07 10:12:02,True,False,
EVT-0024518,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0135,2026-07-07 10:12:05,True,False,
EVT-0024514,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0202,2026-07-07 10:12:20,True,False,
EVT-0047315,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0098,2026-07-07 10:12:29,True,False,
EVT-0068305,AP-04,Server Room Door,ZN-07,high,EMP-0198,2026-07-07 10:12:41,False,True,unauthorized_restricted_zone_access
EVT-0047316,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0211,2026-07-07 10:12:49,True,False,
EVT-0024516,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0025,2026-07-07 10:12:54,True,False,
EVT-0047318,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0104,2026-07-07 10:12:57,True,False,
EVT-0082628,AP-07,Emergency Exit - East,,medium,EMP-0106,2026-07-07 10:13:03,True,False,
EVT-0047319,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0161,2026-07-07 10:13:07,True,False,
EVT-0047313,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0195,2026-07-07 10:13:14,True,False,
EVT-0047317,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0047,2026-07-07 10:13:18,True,False,
EVT-0024522,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0044,2026-07-07 10:14:00,True,False,
EVT-0069971,AP-05,Executive Wing Door,ZN-08,medium,EMP-0052,2026-07-07 10:14:36,True,False,
EVT-0001924,AP-01,Main Entrance,ZN-06,low,EMP-0099,2026-07-07 10:15:00,True,False,
EVT-0047320,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0174,2026-07-07 10:15:12,True,False,
EVT-0047324,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0171,2026-07-07 10:15:16,True,False,
EVT-0001925,AP-01,Main Entrance,ZN-06,low,EMP-0041,2026-07-07 10:15:25,False,True,repeated_denial
EVT-0001935,AP-01,Main Entrance,ZN-06,low,EMP-0220,2026-07-07 10:15:30,True,False,
EVT-0069973,AP-05,Executive Wing Door,ZN-08,medium,EMP-0057,2026-07-07 10:15:37,True,False,
EVT-0069972,AP-05,Executive Wing Door,ZN-08,medium,EMP-0188,2026-07-07 10:15:56,True,False,
EVT-0024524,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0072,2026-07-07 10:16:04,True,False,
EVT-0068306,AP-04,Server Room Door,ZN-07,high,EMP-0078,2026-07-07 10:16:20,False,True,unauthorized_restricted_zone_access
EVT-0001926,AP-01,Main Entrance,ZN-06,low,EMP-0041,2026-07-07 10:16:34,False,True,repeated_denial
EVT-0047321,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0180,2026-07-07 10:16:41,True,False,
EVT-0082631,AP-07,Emergency Exit - East,,medium,EMP-0217,2026-07-07 10:16:44,True,False,
EVT-0001932,AP-01,Main Entrance,ZN-06,low,EMP-0173,2026-07-07 10:17:07,True,False,
EVT-0047323,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0031,2026-07-07 10:17:10,True,False,
EVT-0001927,AP-01,Main Entrance,ZN-06,low,EMP-0041,2026-07-07 10:17:13,False,True,repeated_denial
EVT-0001931,AP-01,Main Entrance,ZN-06,low,EMP-0111,2026-07-07 10:17:16,True,False,
EVT-0047326,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0118,2026-07-07 10:17:21,True,False,
EVT-0024526,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0049,2026-07-07 10:17:28,True,False,
EVT-0082630,AP-07,Emergency Exit - East,,medium,EMP-0159,2026-07-07 10:17:30,True,False,
EVT-0047322,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0138,2026-07-07 10:17:30,True,False,
EVT-0001933,AP-01,Main Entrance,ZN-06,low,EMP-0100,2026-07-07 10:17:49,True,False,
EVT-0047325,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0159,2026-07-07 10:18:17,True,False,
EVT-0024525,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0065,2026-07-07 10:18:25,True,False,
EVT-0001934,AP-01,Main Entrance,ZN-06,low,EMP-0088,2026-07-07 10:18:32,True,False,
EVT-0076414,AP-06,Loading Dock,,medium,EMP-0009,2026-07-07 10:18:35,True,False,
EVT-0024523,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0144,2026-07-07 10:19:20,True,False,
EVT-0001929,AP-01,Main Entrance,ZN-06,low,EMP-0050,2026-07-07 10:19:26,True,False,
EVT-0001928,AP-01,Main Entrance,ZN-06,low,EMP-0041,2026-07-07 10:19:28,False,True,repeated_denial
EVT-0001930,AP-01,Main Entrance,ZN-06,low,EMP-0074,2026-07-07 10:19:55,True,False,
EVT-0024530,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0003,2026-07-07 10:20:18,True,False,
EVT-0047327,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0144,2026-07-07 10:20:32,True,False,
EVT-0024534,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0082,2026-07-07 10:20:52,True,False,
EVT-0024531,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-07-07 10:21:08,True,False,
EVT-0069974,AP-05,Executive Wing Door,ZN-08,medium,EMP-0095,2026-07-07 10:21:13,True,False,
EVT-0024528,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0027,2026-07-07 10:21:25,True,False,
EVT-0024532,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0094,2026-07-07 10:21:33,True,False,
EVT-0082632,AP-07,Emergency Exit - East,,medium,EMP-0187,2026-07-07 10:22:18,True,False,
EVT-0024527,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0168,2026-07-07 10:22:29,True,False,
EVT-0024535,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0077,2026-07-07 10:22:43,True,False,
EVT-0001938,AP-01,Main Entrance,ZN-06,low,EMP-0028,2026-07-07 10:23:41,True,False,
EVT-0001936,AP-01,Main Entrance,ZN-06,low,EMP-0013,2026-07-07 10:23:57,True,False,
EVT-0001937,AP-01,Main Entrance,ZN-06,low,EMP-0098,2026-07-07 10:23:57,True,False,
EVT-0047328,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0207,2026-07-07 10:24:01,True,False,
EVT-0024536,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0204,2026-07-07 10:24:15,True,False,
EVT-0024529,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0201,2026-07-07 10:24:46,True,False,
EVT-0024533,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0157,2026-07-07 10:24:56,True,False,
EVT-0001942,AP-01,Main Entrance,ZN-06,low,EMP-0189,2026-07-07 10:25:54,True,False,
EVT-0024537,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0127,2026-07-07 10:26:01,True,False,
EVT-0024539,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0196,2026-07-07 10:26:21,True,False,
EVT-0001939,AP-01,Main Entrance,ZN-06,low,EMP-0082,2026-07-07 10:26:32,True,False,
EVT-0068307,AP-04,Server Room Door,ZN-07,high,EMP-0029,2026-07-07 10:26:46,False,True,unauthorized_restricted_zone_access
EVT-0001943,AP-01,Main Entrance,ZN-06,low,EMP-0130,2026-07-07 10:26:54,True,False,
EVT-0001940,AP-01,Main Entrance,ZN-06,low,EMP-0168,2026-07-07 10:26:54,True,False,
EVT-0001945,AP-01,Main Entrance,ZN-06,low,EMP-0143,2026-07-07 10:27:18,True,False,
EVT-0024538,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0020,2026-07-07 10:27:18,True,False,
EVT-0082634,AP-07,Emergency Exit - East,,medium,EMP-0104,2026-07-07 10:27:44,True,False,
EVT-0082633,AP-07,Emergency Exit - East,,medium,EMP-0040,2026-07-07 10:28:33,True,False,
EVT-0047329,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0122,2026-07-07 10:28:48,True,False,
EVT-0047331,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0102,2026-07-07 10:28:51,True,False,
EVT-0001944,AP-01,Main Entrance,ZN-06,low,EMP-0107,2026-07-07 10:29:12,True,False,
EVT-0047333,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0200,2026-07-07 10:29:37,True,False,
EVT-0001941,AP-01,Main Entrance,ZN-06,low,EMP-0070,2026-07-07 10:29:52,True,False,
EVT-0047330,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0021,2026-07-07 10:29:55,True,False,
EVT-0047332,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0102,2026-07-07 10:29:55,True,False,
EVT-0024540,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0142,2026-07-07 10:30:06,True,False,
EVT-0076415,AP-06,Loading Dock,,medium,EMP-0208,2026-07-07 10:30:49,True,False,
EVT-0047334,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0137,2026-07-07 10:30:57,True,False,
EVT-0047336,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0038,2026-07-07 10:31:04,True,False,
EVT-0001948,AP-01,Main Entrance,ZN-06,low,EMP-0199,2026-07-07 10:31:06,True,False,
EVT-0069975,AP-05,Executive Wing Door,ZN-08,medium,EMP-0139,2026-07-07 10:31:21,True,False,
EVT-0024543,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0163,2026-07-07 10:32:09,True,False,
EVT-0001946,AP-01,Main Entrance,ZN-06,low,EMP-0175,2026-07-07 10:32:25,True,False,
EVT-0001949,AP-01,Main Entrance,ZN-06,low,EMP-0100,2026-07-07 10:33:10,True,False,
EVT-0047335,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0153,2026-07-07 10:33:15,True,False,
EVT-0024542,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0041,2026-07-07 10:33:16,True,False,
EVT-0024541,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0185,2026-07-07 10:33:51,True,False,
EVT-0001947,AP-01,Main Entrance,ZN-06,low,EMP-0136,2026-07-07 10:34:22,True,False,
EVT-0068308,AP-04,Server Room Door,ZN-07,high,EMP-0220,2026-07-07 10:34:52,False,True,unauthorized_restricted_zone_access
EVT-0047341,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0135,2026-07-07 10:35:19,True,False,
EVT-0024547,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0175,2026-07-07 10:35:45,True,False,
EVT-0047337,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0135,2026-07-07 10:35:58,True,False,
EVT-0047338,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0039,2026-07-07 10:36:04,True,False,
EVT-0024544,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0126,2026-07-07 10:36:07,True,False,
EVT-0001953,AP-01,Main Entrance,ZN-06,low,EMP-0065,2026-07-07 10:36:11,True,False,
EVT-0024545,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0016,2026-07-07 10:36:15,True,False,
EVT-0047339,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0084,2026-07-07 10:36:21,True,False,
EVT-0001955,AP-01,Main Entrance,ZN-06,low,EMP-0027,2026-07-07 10:36:23,True,False,
EVT-0001954,AP-01,Main Entrance,ZN-06,low,EMP-0048,2026-07-07 10:36:29,True,False,
EVT-0024546,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0189,2026-07-07 10:37:23,True,False,
EVT-0001951,AP-01,Main Entrance,ZN-06,low,EMP-0190,2026-07-07 10:37:42,True,False,
EVT-0069976,AP-05,Executive Wing Door,ZN-08,medium,EMP-0008,2026-07-07 10:38:05,True,False,
EVT-0069977,AP-05,Executive Wing Door,ZN-08,medium,EMP-0114,2026-07-07 10:38:24,True,False,
EVT-0001950,AP-01,Main Entrance,ZN-06,low,EMP-0170,2026-07-07 10:38:33,True,False,
EVT-0001952,AP-01,Main Entrance,ZN-06,low,EMP-0216,2026-07-07 10:38:35,True,False,
EVT-0024548,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0163,2026-07-07 10:38:47,False,False,
EVT-0047340,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0126,2026-07-07 10:38:49,True,False,
EVT-0076416,AP-06,Loading Dock,,medium,EMP-0036,2026-07-07 10:39:04,True,False,
EVT-0001957,AP-01,Main Entrance,ZN-06,low,EMP-0085,2026-07-07 10:40:11,True,False,
EVT-0024552,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0021,2026-07-07 10:40:13,True,False,
EVT-0047342,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0179,2026-07-07 10:40:26,True,False,
EVT-0024553,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0019,2026-07-07 10:40:41,True,False,
EVT-0001959,AP-01,Main Entrance,ZN-06,low,EMP-0045,2026-07-07 10:41:16,True,False,
EVT-0047343,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0119,2026-07-07 10:41:16,True,False,
EVT-0024549,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0171,2026-07-07 10:41:28,True,False,
EVT-0024551,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0190,2026-07-07 10:41:29,True,False,
EVT-0024550,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0022,2026-07-07 10:41:45,True,False,
EVT-0001960,AP-01,Main Entrance,ZN-06,low,EMP-0152,2026-07-07 10:43:09,True,False,
EVT-0076418,AP-06,Loading Dock,,medium,EMP-0062,2026-07-07 10:43:22,True,False,
EVT-0001956,AP-01,Main Entrance,ZN-06,low,EMP-0164,2026-07-07 10:43:28,True,False,
EVT-0001958,AP-01,Main Entrance,ZN-06,low,EMP-0163,2026-07-07 10:43:33,True,False,
EVT-0076417,AP-06,Loading Dock,,medium,EMP-0101,2026-07-07 10:44:33,True,False,
EVT-0024554,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0208,2026-07-07 10:44:48,True,False,
EVT-0068309,AP-04,Server Room Door,ZN-07,high,EMP-0136,2026-07-07 10:45:02,False,True,unauthorized_restricted_zone_access
EVT-0024560,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0017,2026-07-07 10:45:11,True,False,
EVT-0047345,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0166,2026-07-07 10:45:38,True,False,
EVT-0001963,AP-01,Main Entrance,ZN-06,low,EMP-0175,2026-07-07 10:46:34,True,False,
EVT-0024558,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0006,2026-07-07 10:46:58,True,False,
EVT-0001962,AP-01,Main Entrance,ZN-06,low,EMP-0179,2026-07-07 10:47:20,True,False,
EVT-0001964,AP-01,Main Entrance,ZN-06,low,EMP-0211,2026-07-07 10:47:28,True,False,
EVT-0047346,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0151,2026-07-07 10:47:32,True,False,
EVT-0047344,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0023,2026-07-07 10:48:00,True,False,
EVT-0001961,AP-01,Main Entrance,ZN-06,low,EMP-0011,2026-07-07 10:48:18,True,False,
EVT-0024556,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0134,2026-07-07 10:48:30,True,False,
EVT-0024557,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0187,2026-07-07 10:48:33,True,False,
EVT-0076420,AP-06,Loading Dock,,medium,EMP-0142,2026-07-07 10:48:57,True,False,
EVT-0024559,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0166,2026-07-07 10:49:10,True,False,
EVT-0076419,AP-06,Loading Dock,,medium,EMP-0041,2026-07-07 10:49:40,True,False,
EVT-0024555,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0021,2026-07-07 10:49:52,True,False,
EVT-0024562,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0016,2026-07-07 10:50:08,True,False,
EVT-0024563,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0039,2026-07-07 10:50:41,True,False,
EVT-0047350,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0094,2026-07-07 10:50:42,True,False,
EVT-0047348,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0200,2026-07-07 10:50:44,True,False,
EVT-0001967,AP-01,Main Entrance,ZN-06,low,EMP-0088,2026-07-07 10:50:56,True,False,
EVT-0047352,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0216,2026-07-07 10:51:19,True,False,
EVT-0047351,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0015,2026-07-07 10:52:07,True,False,
EVT-0047349,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0053,2026-07-07 10:52:57,True,False,
EVT-0001965,AP-01,Main Entrance,ZN-06,low,EMP-0040,2026-07-07 10:53:09,True,False,
EVT-0001966,AP-01,Main Entrance,ZN-06,low,EMP-0119,2026-07-07 10:53:27,True,False,
EVT-0024561,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0046,2026-07-07 10:53:29,True,False,
EVT-0069978,AP-05,Executive Wing Door,ZN-08,medium,EMP-0133,2026-07-07 10:54:05,True,False,
EVT-0047347,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0217,2026-07-07 10:54:34,True,False,
EVT-0024564,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0073,2026-07-07 10:54:37,True,False,
EVT-0001968,AP-01,Main Entrance,ZN-06,low,EMP-0119,2026-07-07 10:55:12,True,False,
EVT-0001970,AP-01,Main Entrance,ZN-06,low,EMP-0121,2026-07-07 10:55:18,True,False,
EVT-0069979,AP-05,Executive Wing Door,ZN-08,medium,EMP-0148,2026-07-07 10:55:27,True,False,
EVT-0076422,AP-06,Loading Dock,,medium,EMP-0207,2026-07-07 10:55:34,True,False,
EVT-0001973,AP-01,Main Entrance,ZN-06,low,EMP-0081,2026-07-07 10:55:36,True,False,
EVT-0069980,AP-05,Executive Wing Door,ZN-08,medium,EMP-0026,2026-07-07 10:55:59,True,False,
EVT-0069981,AP-05,Executive Wing Door,ZN-08,medium,EMP-0181,2026-07-07 10:56:07,True,False,
EVT-0082635,AP-07,Emergency Exit - East,,medium,EMP-0070,2026-07-07 10:56:53,True,False,
EVT-0024565,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0022,2026-07-07 10:57:08,True,False,
EVT-0024566,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0029,2026-07-07 10:57:50,True,False,
EVT-0047354,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0018,2026-07-07 10:58:03,True,False,
EVT-0001971,AP-01,Main Entrance,ZN-06,low,EMP-0174,2026-07-07 10:58:05,True,False,
EVT-0001972,AP-01,Main Entrance,ZN-06,low,EMP-0190,2026-07-07 10:58:08,True,False,
EVT-0047353,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0054,2026-07-07 10:58:36,True,False,
EVT-0069982,AP-05,Executive Wing Door,ZN-08,medium,EMP-0147,2026-07-07 10:59:10,True,False,
EVT-0001974,AP-01,Main Entrance,ZN-06,low,EMP-0090,2026-07-07 10:59:21,True,False,
EVT-0076421,AP-06,Loading Dock,,medium,EMP-0185,2026-07-07 10:59:34,True,False,
EVT-0082636,AP-07,Emergency Exit - East,,medium,EMP-0010,2026-07-07 10:59:37,True,False,
EVT-0001969,AP-01,Main Entrance,ZN-06,low,EMP-0097,2026-07-07 10:59:53,True,False,
EVT-0024570,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0095,2026-07-07 11:00:44,True,False,
EVT-0024567,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0171,2026-07-07 11:00:50,True,False,
EVT-0024569,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0214,2026-07-07 11:01:02,True,False,
EVT-0024573,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0207,2026-07-07 11:01:11,True,False,
EVT-0024568,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0074,2026-07-07 11:01:14,True,False,
EVT-0047357,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0141,2026-07-07 11:01:15,True,False,
EVT-0001976,AP-01,Main Entrance,ZN-06,low,EMP-0175,2026-07-07 11:01:38,True,False,
EVT-0001977,AP-01,Main Entrance,ZN-06,low,EMP-0033,2026-07-07 11:01:46,True,False,
EVT-0076423,AP-06,Loading Dock,,medium,EMP-0115,2026-07-07 11:02:04,True,False,
EVT-0047355,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0080,2026-07-07 11:02:06,True,False,
EVT-0001975,AP-01,Main Entrance,ZN-06,low,EMP-0112,2026-07-07 11:02:37,True,False,
EVT-0024572,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0026,2026-07-07 11:02:42,True,False,
EVT-0047358,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0168,2026-07-07 11:02:47,True,False,
EVT-0047359,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0193,2026-07-07 11:03:00,True,False,
EVT-0024571,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0072,2026-07-07 11:03:12,False,False,
EVT-0047356,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0154,2026-07-07 11:04:46,True,False,
EVT-0082637,AP-07,Emergency Exit - East,,medium,EMP-0208,2026-07-07 11:04:47,True,False,
EVT-0001978,AP-01,Main Entrance,ZN-06,low,EMP-0195,2026-07-07 11:05:18,True,False,
EVT-0047360,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0183,2026-07-07 11:05:37,True,False,
EVT-0024574,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0002,2026-07-07 11:05:45,True,False,
EVT-0076424,AP-06,Loading Dock,,medium,EMP-0161,2026-07-07 11:06:17,True,False,
EVT-0076425,AP-06,Loading Dock,,medium,EMP-0174,2026-07-07 11:06:18,True,False,
